variable	type	value	KO	ss_status	n_changes
PDC_PDC1	flux	3.07886326006	YJL164C	5.77786487585e-11	11
PDC_PDC5	flux	0.0347029388487	YJL164C	5.77786487585e-11	11
PDC_PDC6	flux	0.0457112582844	YJL164C	5.77786487585e-11	11
PFK	flux	1.60657265979	YJL164C	5.77786487585e-11	11
PGI	flux	1.60657265979	YJL164C	5.77786487585e-11	11
PGK	flux	3.15927745719	YJL164C	5.77786487585e-11	11
PGM	flux	0.0497735979399	YJL164C	5.77786487585e-11	11
PYK_CDC19	flux	3.15927745719	YJL164C	5.77786487585e-11	11
PYK_PYK2	flux	0.0	YJL164C	5.77786487585e-11	11
TDH_TDH1	flux	0.20352330102	YJL164C	5.77786487585e-11	11
TDH_TDH2	flux	0.0	YJL164C	5.77786487585e-11	11
TDH_TDH3	flux	2.95575415617	YJL164C	5.77786487585e-11	11
TPI	flux	1.55270479741	YJL164C	5.77786487585e-11	11
TPP	flux	0.0497735979399	YJL164C	5.77786487585e-11	11
TPS	flux	0.0497735979399	YJL164C	5.77786487585e-11	11
UGP	flux	0.0497735979399	YJL164C	5.77786487585e-11	11
acetate_branch	flux	0.0269339311889	YJL164C	5.77786487585e-11	11
succinate_branch	flux	0.0	YJL164C	5.77786487585e-11	11
udp_to_utp	flux	0.0497735979399	YJL164C	5.77786487585e-11	11
HXT	flux	1.70611985567	YJL164C	5.77786487585e-11	11
ADP	conc	2.35239639566	YJL164C	5.77786487585e-11	11
ATP	conc	2.76795012476	YJL164C	5.77786487585e-11	11
AcAld	conc	3.34428155482	YJL164C	5.77786487585e-11	11
BPG	conc	0.00112536795205	YJL164C	5.77786487585e-11	11
DHAP	conc	0.994178989805	YJL164C	5.77786487585e-11	11
F16bP	conc	1.00720365219	YJL164C	5.77786487585e-11	11
F6P	conc	0.28904524095	YJL164C	5.77786487585e-11	11
G1P	conc	0.0924519099311	YJL164C	5.77786487585e-11	11
G3P	conc	0.227300020223	YJL164C	5.77786487585e-11	11
G6P	conc	1.06967587909	YJL164C	5.77786487585e-11	11
GAP	conc	0.0415839584768	YJL164C	5.77786487585e-11	11
GLC	conc	0.905056097995	YJL164C	5.77786487585e-11	11
NAD	conc	1.45285079217	YJL164C	5.77786487585e-11	11
P2G	conc	0.165503646397	YJL164C	5.77786487585e-11	11
P3G	conc	0.895265382014	YJL164C	5.77786487585e-11	11
PEP	conc	0.896507118598	YJL164C	5.77786487585e-11	11
PYR	conc	2.6476513201	YJL164C	5.77786487585e-11	11
T6P	conc	0.0108665234789	YJL164C	5.77786487585e-11	11
UDP	conc	0.241287018427	YJL164C	5.77786487585e-11	11
UTP	conc	0.404549605125	YJL164C	5.77786487585e-11	11
ADH_ADH1	flux	2.85408728983	YJL165C	5.99767516438e-11	10
ADH_ADH5	flux	0.0	YJL165C	5.99767516438e-11	10
AK	flux	6.66133814775e-16	YJL165C	5.99767516438e-11	10
ATPase	flux	2.66783222812	YJL165C	5.99767516438e-11	10
ENO_ENO1	flux	0.439063607429	YJL165C	5.99767516438e-11	10
ENO_ENO2	flux	2.44188480692	YJL165C	5.99767516438e-11	10
FBA	flux	1.46733533169	YJL165C	5.99767516438e-11	10
GPD	flux	0.0537222490262	YJL165C	5.99767516438e-11	10
GPM	flux	2.88094841435	YJL165C	5.99767516438e-11	10
GPP	flux	0.0537222490262	YJL165C	5.99767516438e-11	10
HXK_GLK1	flux	0.000390157413091	YJL165C	5.99767516438e-11	10
HXK_HXK1	flux	0.0353168504819	YJL165C	5.99767516438e-11	10
HXK_HXK2	flux	1.53789094859	YJL165C	5.99767516438e-11	10
PDC_PDC1	flux	2.82205906275	YJL165C	5.99767516438e-11	10
PDC_PDC5	flux	0.0319295043773	YJL165C	5.99767516438e-11	10
PDC_PDC6	flux	0.0269598472197	YJL165C	5.99767516438e-11	10
PFK	flux	1.46733533169	YJL165C	5.99767516438e-11	10
PGI	flux	1.46733533169	YJL165C	5.99767516438e-11	10
PGK	flux	2.88094841435	YJL165C	5.99767516438e-11	10
PGM	flux	0.0531313124002	YJL165C	5.99767516438e-11	10
PYK_CDC19	flux	2.88094841435	YJL165C	5.99767516438e-11	10
PYK_PYK2	flux	0.0	YJL165C	5.99767516438e-11	10
TDH_TDH1	flux	0.186120565353	YJL165C	5.99767516438e-11	10
TDH_TDH2	flux	0.0	YJL165C	5.99767516438e-11	10
TDH_TDH3	flux	2.69482784899	YJL165C	5.99767516438e-11	10
TPI	flux	1.41361308266	YJL165C	5.99767516438e-11	10
TPP	flux	0.0531313124002	YJL165C	5.99767516438e-11	10
TPS	flux	0.0531313124002	YJL165C	5.99767516438e-11	10
UGP	flux	0.0531313124002	YJL165C	5.99767516438e-11	10
acetate_branch	flux	0.0268611245131	YJL165C	5.99767516438e-11	10
succinate_branch	flux	0.0	YJL165C	5.99767516438e-11	10
udp_to_utp	flux	0.0531313124002	YJL165C	5.99767516438e-11	10
HXT	flux	1.57359795649	YJL165C	5.99767516438e-11	10
ADP	conc	2.50049407344	YJL165C	5.99767516438e-11	10
ATP	conc	2.29184197529	YJL165C	5.99767516438e-11	10
AcAld	conc	3.29606877108	YJL165C	5.99767516438e-11	10
BPG	conc	0.00105507131523	YJL165C	5.99767516438e-11	10
DHAP	conc	0.846760588139	YJL165C	5.99767516438e-11	10
F16bP	conc	0.74560703562	YJL165C	5.99767516438e-11	10
F6P	conc	0.332299738482	YJL165C	5.99767516438e-11	10
G1P	conc	0.100034910312	YJL165C	5.99767516438e-11	10
G3P	conc	0.22664580446	YJL165C	5.99767516438e-11	10
G6P	conc	1.21890049256	YJL165C	5.99767516438e-11	10
GAP	conc	0.035292084781	YJL165C	5.99767516438e-11	10
GLC	conc	1.06011411263	YJL165C	5.99767516438e-11	10
NAD	conc	1.47011743211	YJL165C	5.99767516438e-11	10
P2G	conc	0.245331710999	YJL165C	5.99767516438e-11	10
P3G	conc	1.31812399672	YJL165C	5.99767516438e-11	10
PEP	conc	1.37847506714	YJL165C	5.99767516438e-11	10
PYR	conc	2.36535988788	YJL165C	5.99767516438e-11	10
T6P	conc	0.0116166076103	YJL165C	5.99767516438e-11	10
UDP	conc	0.311070663986	YJL165C	5.99767516438e-11	10
UTP	conc	0.381390645498	YJL165C	5.99767516438e-11	10
ADH_ADH1	flux	3.07677778053	YJL187C	1.29855872278e-10	7
ADH_ADH5	flux	0.0	YJL187C	1.29855872278e-10	7
AK	flux	-6.66133814775e-16	YJL187C	1.29855872278e-10	7
ATPase	flux	2.89228022079	YJL187C	1.29855872278e-10	7
ENO_ENO1	flux	0.539240079902	YJL187C	1.29855872278e-10	7
ENO_ENO2	flux	2.56448451483	YJL187C	1.29855872278e-10	7
FBA	flux	1.57880911156	YJL187C	1.29855872278e-10	7
GPD	flux	0.0538936283903	YJL187C	1.29855872278e-10	7
GPM	flux	3.10372459473	YJL187C	1.29855872278e-10	7
GPP	flux	0.0538936283903	YJL187C	1.29855872278e-10	7
HXK_GLK1	flux	0.00068084248752	YJL187C	1.29855872278e-10	7
HXK_HXK1	flux	0.045681629414	YJL187C	1.29855872278e-10	7
HXK_HXK2	flux	1.63748047003	YJL187C	1.29855872278e-10	7
PDC_PDC1	flux	3.04102478544	YJL187C	1.29855872278e-10	7
PDC_PDC5	flux	0.0342956130257	YJL187C	1.29855872278e-10	7
PDC_PDC6	flux	0.0284041962592	YJL187C	1.29855872278e-10	7
PFK	flux	1.57880911156	YJL187C	1.29855872278e-10	7
PGI	flux	1.57880911156	YJL187C	1.29855872278e-10	7
PGK	flux	3.10372459473	YJL187C	1.29855872278e-10	7
PGM	flux	0.0525169151845	YJL187C	1.29855872278e-10	7
PYK_CDC19	flux	3.10372459473	YJL187C	1.29855872278e-10	7
PYK_PYK2	flux	0.0	YJL187C	1.29855872278e-10	7
TDH_TDH1	flux	0.200282946522	YJL187C	1.29855872278e-10	7
TDH_TDH2	flux	0.0	YJL187C	1.29855872278e-10	7
TDH_TDH3	flux	2.90344164821	YJL187C	1.29855872278e-10	7
TPI	flux	1.52491548317	YJL187C	1.29855872278e-10	7
TPP	flux	0.0525169151845	YJL187C	1.29855872278e-10	7
TPS	flux	0.0525169151845	YJL187C	1.29855872278e-10	7
UGP	flux	0.0525169151845	YJL187C	1.29855872278e-10	7
acetate_branch	flux	0.0269468141951	YJL187C	1.29855872278e-10	7
succinate_branch	flux	0.0	YJL187C	1.29855872278e-10	7
udp_to_utp	flux	0.0525169151845	YJL187C	1.29855872278e-10	7
HXT	flux	1.68384294193	YJL187C	1.29855872278e-10	7
ADP	conc	2.39366949453	YJL187C	1.29855872278e-10	7
ATP	conc	2.65531968731	YJL187C	1.29855872278e-10	7
AcAld	conc	3.33754688043	YJL187C	1.29855872278e-10	7
BPG	conc	0.00109495703565	YJL187C	1.29855872278e-10	7
DHAP	conc	0.956306238903	YJL187C	1.29855872278e-10	7
F16bP	conc	0.92957503327	YJL187C	1.29855872278e-10	7
F6P	conc	0.316927695768	YJL187C	1.29855872278e-10	7
G1P	conc	0.0968190977715	YJL187C	1.29855872278e-10	7
G3P	conc	0.227415806407	YJL187C	1.29855872278e-10	7
G6P	conc	1.16907191217	YJL187C	1.29855872278e-10	7
GAP	conc	0.0399526066963	YJL187C	1.29855872278e-10	7
GLC	conc	0.929458413602	YJL187C	1.29855872278e-10	7
NAD	conc	1.45647875764	YJL187C	1.29855872278e-10	7
P2G	conc	0.196111240226	YJL187C	1.29855872278e-10	7
P3G	conc	1.05793852417	YJL187C	1.29855872278e-10	7
PEP	conc	1.08378217673	YJL187C	1.29855872278e-10	7
PYR	conc	2.6051395582	YJL187C	1.29855872278e-10	7
T6P	conc	0.0114791920284	YJL187C	1.29855872278e-10	7
UDP	conc	0.265384512506	YJL187C	1.29855872278e-10	7
UTP	conc	0.400890132757	YJL187C	1.29855872278e-10	7
ADH_ADH1	flux	3.21416027182	YJR059W	1.44948945722e-11	9
ADH_ADH5	flux	0.0	YJR059W	1.44948945722e-11	9
AK	flux	-6.66133814775e-16	YJR059W	1.44948945722e-11	9
ATPase	flux	3.03450829002	YJR059W	1.44948945722e-11	9
ENO_ENO1	flux	0.564468528021	YJR059W	1.44948945722e-11	9
ENO_ENO2	flux	2.67673966284	YJR059W	1.44948945722e-11	9
FBA	flux	1.64765201447	YJR059W	1.44948945722e-11	9
GPD	flux	0.0540958380792	YJR059W	1.44948945722e-11	9
GPM	flux	3.24120819086	YJR059W	1.44948945722e-11	9
GPP	flux	0.0540958380792	YJR059W	1.44948945722e-11	9
HXK_GLK1	flux	0.000540346218166	YJR059W	1.44948945722e-11	9
HXK_HXK1	flux	0.0413875225374	YJR059W	1.44948945722e-11	9
HXK_HXK2	flux	1.70746018756	YJR059W	1.44948945722e-11	9
PDC_PDC1	flux	3.16246145986	YJR059W	1.44948945722e-11	9
PDC_PDC5	flux	0.0356012496875	YJR059W	1.44948945722e-11	9
PDC_PDC6	flux	0.0431454813163	YJR059W	1.44948945722e-11	9
PFK	flux	1.64765201447	YJR059W	1.44948945722e-11	9
PGI	flux	1.64765201447	YJR059W	1.44948945722e-11	9
PGK	flux	3.24120819086	YJR059W	1.44948945722e-11	9
PGM	flux	0.050868020922	YJR059W	1.44948945722e-11	9
PYK_CDC19	flux	3.24120819086	YJR059W	1.44948945722e-11	9
PYK_PYK2	flux	0.0	YJR059W	1.44948945722e-11	9
TDH_TDH1	flux	0.208363482201	YJR059W	1.44948945722e-11	9
TDH_TDH2	flux	0.0	YJR059W	1.44948945722e-11	9
TDH_TDH3	flux	3.03284470866	YJR059W	1.44948945722e-11	9
TPI	flux	1.59355617639	YJR059W	1.44948945722e-11	9
TPP	flux	0.050868020922	YJR059W	1.44948945722e-11	9
TPS	flux	0.050868020922	YJR059W	1.44948945722e-11	9
UGP	flux	0.050868020922	YJR059W	1.44948945722e-11	9
acetate_branch	flux	0.0270479190396	YJR059W	1.44948945722e-11	9
succinate_branch	flux	0.0	YJR059W	1.44948945722e-11	9
udp_to_utp	flux	0.050868020922	YJR059W	1.44948945722e-11	9
HXT	flux	1.74938805631	YJR059W	1.44948945722e-11	9
ADP	conc	2.29417407042	YJR059W	1.44948945722e-11	9
ATP	conc	2.91266965802	YJR059W	1.44948945722e-11	9
AcAld	conc	3.37067362062	YJR059W	1.44948945722e-11	9
BPG	conc	0.00116532480056	YJR059W	1.44948945722e-11	9
DHAP	conc	1.04931634265	YJR059W	1.44948945722e-11	9
F16bP	conc	1.04367970878	YJR059W	1.44948945722e-11	9
F6P	conc	0.296683295663	YJR059W	1.44948945722e-11	9
G1P	conc	0.0933908749766	YJR059W	1.44948945722e-11	9
G3P	conc	0.228324737317	YJR059W	1.44948945722e-11	9
G6P	conc	1.0992260302	YJR059W	1.44948945722e-11	9
GAP	conc	0.0439570962852	YJR059W	1.44948945722e-11	9
GLC	conc	0.85939182831	YJR059W	1.44948945722e-11	9
NAD	conc	1.44757561099	YJR059W	1.44948945722e-11	9
P2G	conc	0.183876185331	YJR059W	1.44948945722e-11	9
P3G	conc	0.993858322214	YJR059W	1.44948945722e-11	9
PEP	conc	1.00483214137	YJR059W	1.44948945722e-11	9
PYR	conc	2.74273817564	YJR059W	1.44948945722e-11	9
T6P	conc	0.0111107663051	YJR059W	1.44948945722e-11	9
UDP	conc	0.234340197439	YJR059W	1.44948945722e-11	9
UTP	conc	0.410732598748	YJR059W	1.44948945722e-11	9
ADH_ADH1	flux	3.12310621718	YJR066W	5.18702859329e-12	9
ADH_ADH5	flux	0.0	YJR066W	5.18702859329e-12	9
AK	flux	1.33226762955e-15	YJR066W	5.18702859329e-12	9
ATPase	flux	2.9441945213	YJR066W	5.18702859329e-12	9
ENO_ENO1	flux	0.385642040872	YJR066W	5.18702859329e-12	9
ENO_ENO2	flux	2.76448014337	YJR066W	5.18702859329e-12	9
FBA	flux	1.60207705918	YJR066W	5.18702859329e-12	9
GPD	flux	0.0540319341165	YJR066W	5.18702859329e-12	9
GPM	flux	3.15012218424	YJR066W	5.18702859329e-12	9
GPP	flux	0.0540319341165	YJR066W	5.18702859329e-12	9
HXK_GLK1	flux	0.000398672089981	YJR066W	5.18702859329e-12	9
HXK_HXK1	flux	0.035773324374	YJR066W	5.18702859329e-12	9
HXK_HXK2	flux	1.66716888193	YJR066W	5.18702859329e-12	9
PDC_PDC1	flux	3.08663859115	YJR066W	5.18702859329e-12	9
PDC_PDC5	flux	0.0347865828097	YJR066W	5.18702859329e-12	9
PDC_PDC6	flux	0.028697010284	YJR066W	5.18702859329e-12	9
PFK	flux	1.60207705918	YJR066W	5.18702859329e-12	9
PGI	flux	1.60207705918	YJR066W	5.18702859329e-12	9
PGK	flux	3.15012218424	YJR066W	5.18702859329e-12	9
PGM	flux	0.0506319096093	YJR066W	5.18702859329e-12	9
PYK_CDC19	flux	3.15012218424	YJR066W	5.18702859329e-12	9
PYK_PYK2	flux	0.0	YJR066W	5.18702859329e-12	9
TDH_TDH1	flux	0.202250353549	YJR066W	5.18702859329e-12	9
TDH_TDH2	flux	0.0	YJR066W	5.18702859329e-12	9
TDH_TDH3	flux	2.94787183069	YJR066W	5.18702859329e-12	9
TPI	flux	1.54804512506	YJR066W	5.18702859329e-12	9
TPP	flux	0.0506319096093	YJR066W	5.18702859329e-12	9
TPS	flux	0.0506319096093	YJR066W	5.18702859329e-12	9
UGP	flux	0.0506319096093	YJR066W	5.18702859329e-12	9
acetate_branch	flux	0.0270159670582	YJR066W	5.18702859329e-12	9
succinate_branch	flux	0.0	YJR066W	5.18702859329e-12	9
udp_to_utp	flux	0.0506319096093	YJR066W	5.18702859329e-12	9
HXT	flux	1.7033408784	YJR066W	5.18702859329e-12	9
ADP	conc	2.36049163251	YJR066W	5.18702859329e-12	9
ATP	conc	2.74661624354	YJR066W	5.18702859329e-12	9
AcAld	conc	3.35278998354	YJR066W	5.18702859329e-12	9
BPG	conc	0.00117202363697	YJR066W	5.18702859329e-12	9
DHAP	conc	1.00887288851	YJR066W	5.18702859329e-12	9
F16bP	conc	1.15177627366	YJR066W	5.18702859329e-12	9
F6P	conc	0.297267745407	YJR066W	5.18702859329e-12	9
G1P	conc	0.0937514117604	YJR066W	5.18702859329e-12	9
G3P	conc	0.228037441618	YJR066W	5.18702859329e-12	9
G6P	conc	1.09917949877	YJR066W	5.18702859329e-12	9
GAP	conc	0.0422481454976	YJR066W	5.18702859329e-12	9
GLC	conc	0.908066248069	YJR066W	5.18702859329e-12	9
NAD	conc	1.45357775981	YJR066W	5.18702859329e-12	9
P2G	conc	0.182527296588	YJR066W	5.18702859329e-12	9
P3G	conc	0.985927804398	YJR066W	5.18702859329e-12	9
PEP	conc	0.99040300916	YJR066W	5.18702859329e-12	9
PYR	conc	2.65642729746	YJR066W	5.18702859329e-12	9
T6P	conc	0.0110580534912	YJR066W	5.18702859329e-12	9
UDP	conc	0.247354323119	YJR066W	5.18702859329e-12	9
UTP	conc	0.404110746258	YJR066W	5.18702859329e-12	9
ADH_ADH1	flux	4.21170864982	YKL025C	2.12819260076e-06	8
ADH_ADH5	flux	0.0	YKL025C	2.12819260076e-06	8
AK	flux	3.25239835064e-13	YKL025C	2.12819260076e-06	8
ATPase	flux	3.87831221182	YKL025C	2.12819260076e-06	8
ENO_ENO1	flux	0.631470396495	YKL025C	2.12819260076e-06	8
ENO_ENO2	flux	3.60465923418	YKL025C	2.12819260076e-06	8
FBA	flux	2.14248579619	YKL025C	2.12819260076e-06	8
GPD	flux	0.0488419617051	YKL025C	2.12819260076e-06	8
GPM	flux	4.23612963067	YKL025C	2.12819260076e-06	8
GPP	flux	0.0488419617051	YKL025C	2.12819260076e-06	8
HXK_GLK1	flux	0.00116486903397	YKL025C	2.12819260076e-06	8
HXK_HXK1	flux	0.0910256285729	YKL025C	2.12819260076e-06	8
HXK_HXK2	flux	2.25627893668	YKL025C	2.12819260076e-06	8
PDC_PDC1	flux	4.13079582983	YKL025C	2.12819260076e-06	8
PDC_PDC5	flux	0.0458473838016	YKL025C	2.12819260076e-06	8
PDC_PDC6	flux	0.0594864170433	YKL025C	2.12819260076e-06	8
PFK	flux	2.14248579619	YKL025C	2.12819260076e-06	8
PGI	flux	2.14248579619	YKL025C	2.12819260076e-06	8
PGK	flux	4.23612963067	YKL025C	2.12819260076e-06	8
PGM	flux	0.102991819051	YKL025C	2.12819260076e-06	8
PYK_CDC19	flux	4.23612963067	YKL025C	2.12819260076e-06	8
PYK_PYK2	flux	0.0	YKL025C	2.12819260076e-06	8
TDH_TDH1	flux	0.249636463823	YKL025C	2.12819260076e-06	8
TDH_TDH2	flux	0.0	YKL025C	2.12819260076e-06	8
TDH_TDH3	flux	3.98649316685	YKL025C	2.12819260076e-06	8
TPI	flux	2.09364383448	YKL025C	2.12819260076e-06	8
TPP	flux	0.102991819051	YKL025C	2.12819260076e-06	8
TPS	flux	0.102991819051	YKL025C	2.12819260076e-06	8
UGP	flux	0.102991819051	YKL025C	2.12819260076e-06	8
acetate_branch	flux	0.0244209808525	YKL025C	2.12819260076e-06	8
succinate_branch	flux	0.0	YKL025C	2.12819260076e-06	8
udp_to_utp	flux	0.102991819051	YKL025C	2.12819260076e-06	8
HXT	flux	2.34846943429	YKL025C	2.12819260076e-06	8
ADP	conc	0.856060748876	YKL025C	2.12819260076e-06	8
ATP	conc	5.09926761045	YKL025C	2.12819260076e-06	8
AcAld	conc	3.24514173481	YKL025C	2.12819260076e-06	8
BPG	conc	0.00309043058903	YKL025C	2.12819260076e-06	8
DHAP	conc	3.19177312167	YKL025C	2.12819260076e-06	8
F16bP	conc	11.2929134724	YKL025C	2.12819260076e-06	8
F6P	conc	1.20658555784	YKL025C	2.12819260076e-06	8
G1P	conc	0.105888647128	YKL025C	2.12819260076e-06	8
G3P	conc	0.204851568009	YKL025C	2.12819260076e-06	8
G6P	conc	4.46327721659	YKL025C	2.12819260076e-06	8
GAP	conc	0.138063312375	YKL025C	2.12819260076e-06	8
GLC	conc	0.39687553124	YKL025C	2.12819260076e-06	8
NAD	conc	1.35754281377	YKL025C	2.12819260076e-06	8
P2G	conc	0.090905376789	YKL025C	2.12819260076e-06	8
P3G	conc	0.504296444538	YKL025C	2.12819260076e-06	8
PEP	conc	0.433567354926	YKL025C	2.12819260076e-06	8
PYR	conc	3.97532461718	YKL025C	2.12819260076e-06	8
T6P	conc	0.0230199915959	YKL025C	2.12819260076e-06	8
UDP	conc	0.271011741077	YKL025C	2.12819260076e-06	8
UTP	conc	0.569055882267	YKL025C	2.12819260076e-06	8
ADH_ADH1	flux	2.58757446618	YKL101W	8.20443805588e-12	9
ADH_ADH5	flux	0.0	YKL101W	8.20443805588e-12	9
AK	flux	-6.66133814775e-16	YKL101W	8.20443805588e-12	9
ATPase	flux	2.38972539409	YKL101W	8.20443805588e-12	9
ENO_ENO1	flux	0.372158176968	YKL101W	8.20443805588e-12	9
ENO_ENO2	flux	2.24292828369	YKL101W	8.20443805588e-12	9
FBA	flux	1.33505522481	YKL101W	8.20443805588e-12	9
GPD	flux	0.0550239889616	YKL101W	8.20443805588e-12	9
GPM	flux	2.61508646066	YKL101W	8.20443805588e-12	9
GPP	flux	0.0550239889616	YKL101W	8.20443805588e-12	9
HXK_GLK1	flux	0.000493371805966	YKL101W	8.20443805588e-12	9
HXK_HXK1	flux	0.0372144347783	YKL101W	8.20443805588e-12	9
HXK_HXK2	flux	1.41090546996	YKL101W	8.20443805588e-12	9
PDC_PDC1	flux	2.53927623386	YKL101W	8.20443805588e-12	9
PDC_PDC5	flux	0.0288509736123	YKL101W	8.20443805588e-12	9
PDC_PDC6	flux	0.0469592531843	YKL101W	8.20443805588e-12	9
PFK	flux	1.33505522481	YKL101W	8.20443805588e-12	9
PGI	flux	1.33505522481	YKL101W	8.20443805588e-12	9
PGK	flux	2.61508646066	YKL101W	8.20443805588e-12	9
PGM	flux	0.0567790258689	YKL101W	8.20443805588e-12	9
PYK_CDC19	flux	2.61508646066	YKL101W	8.20443805588e-12	9
PYK_PYK2	flux	0.0	YKL101W	8.20443805588e-12	9
TDH_TDH1	flux	0.166083704836	YKL101W	8.20443805588e-12	9
TDH_TDH2	flux	0.0	YKL101W	8.20443805588e-12	9
TDH_TDH3	flux	2.44900275582	YKL101W	8.20443805588e-12	9
TPI	flux	1.28003123585	YKL101W	8.20443805588e-12	9
TPP	flux	0.0567790258689	YKL101W	8.20443805588e-12	9
TPS	flux	0.0567790258689	YKL101W	8.20443805588e-12	9
UGP	flux	0.0567790258689	YKL101W	8.20443805588e-12	9
acetate_branch	flux	0.0275119944808	YKL101W	8.20443805588e-12	9
succinate_branch	flux	0.0	YKL101W	8.20443805588e-12	9
udp_to_utp	flux	0.0567790258689	YKL101W	8.20443805588e-12	9
HXT	flux	1.44861327655	YKL101W	8.20443805588e-12	9
ADP	conc	2.56341519237	YKL101W	8.20443805588e-12	9
ATP	conc	1.90149973984	YKL101W	8.20443805588e-12	9
AcAld	conc	3.33993881687	YKL101W	8.20443805588e-12	9
BPG	conc	0.00126063908875	YKL101W	8.20443805588e-12	9
DHAP	conc	0.803770450346	YKL101W	8.20443805588e-12	9
F16bP	conc	0.622327603579	YKL101W	8.20443805588e-12	9
F6P	conc	0.390655368336	YKL101W	8.20443805588e-12	9
G1P	conc	0.110073779245	YKL101W	8.20443805588e-12	9
G3P	conc	0.232502461398	YKL101W	8.20443805588e-12	9
G6P	conc	1.42141596604	YKL101W	8.20443805588e-12	9
GAP	conc	0.0336388772855	YKL101W	8.20443805588e-12	9
GLC	conc	1.23157933162	YKL101W	8.20443805588e-12	9
NAD	conc	1.48596187271	YKL101W	8.20443805588e-12	9
P2G	conc	0.276747072125	YKL101W	8.20443805588e-12	9
P3G	conc	1.48269852127	YKL101W	8.20443805588e-12	9
PEP	conc	1.58229695864	YKL101W	8.20443805588e-12	9
PYR	conc	2.07060231479	YKL101W	8.20443805588e-12	9
T6P	conc	0.0124339751851	YKL101W	8.20443805588e-12	9
UDP	conc	0.400668175923	YKL101W	8.20443805588e-12	9
UTP	conc	0.348750432628	YKL101W	8.20443805588e-12	9
ADH_ADH1	flux	2.79304287892	YKL116C	4.47475378647e-12	10
ADH_ADH5	flux	0.0	YKL116C	4.47475378647e-12	10
AK	flux	-6.66133814775e-16	YKL116C	4.47475378647e-12	10
ATPase	flux	2.61154829151	YKL116C	4.47475378647e-12	10
ENO_ENO1	flux	0.383329793158	YKL116C	4.47475378647e-12	10
ENO_ENO2	flux	2.436529568	YKL116C	4.47475378647e-12	10
FBA	flux	1.43674616282	YKL116C	4.47475378647e-12	10
GPD	flux	0.0536329644803	YKL116C	4.47475378647e-12	10
GPM	flux	2.81985936116	YKL116C	4.47475378647e-12	10
GPP	flux	0.0536329644803	YKL116C	4.47475378647e-12	10
HXK_GLK1	flux	0.000401477905161	YKL116C	4.47475378647e-12	10
HXK_HXK1	flux	0.0212158260717	YKL116C	4.47475378647e-12	10
HXK_HXK2	flux	1.51824759563	YKL116C	4.47475378647e-12	10
PDC_PDC1	flux	2.76202891722	YKL116C	4.47475378647e-12	10
PDC_PDC5	flux	0.0312781428968	YKL116C	4.47475378647e-12	10
PDC_PDC6	flux	0.02655230105	YKL116C	4.47475378647e-12	10
PFK	flux	1.43674616282	YKL116C	4.47475378647e-12	10
PGI	flux	1.43674616282	YKL116C	4.47475378647e-12	10
PGK	flux	2.81985936116	YKL116C	4.47475378647e-12	10
PGM	flux	0.0515593683918	YKL116C	4.47475378647e-12	10
PYK_CDC19	flux	2.81985936116	YKL116C	4.47475378647e-12	10
PYK_PYK2	flux	0.0	YKL116C	4.47475378647e-12	10
TDH_TDH1	flux	0.182369743322	YKL116C	4.47475378647e-12	10
TDH_TDH2	flux	0.0	YKL116C	4.47475378647e-12	10
TDH_TDH3	flux	2.63748961784	YKL116C	4.47475378647e-12	10
TPI	flux	1.38311319834	YKL116C	4.47475378647e-12	10
TPP	flux	0.0515593683918	YKL116C	4.47475378647e-12	10
TPS	flux	0.0515593683918	YKL116C	4.47475378647e-12	10
UGP	flux	0.0515593683918	YKL116C	4.47475378647e-12	10
acetate_branch	flux	0.0268164822402	YKL116C	4.47475378647e-12	10
succinate_branch	flux	0.0	YKL116C	4.47475378647e-12	10
udp_to_utp	flux	0.0515593683918	YKL116C	4.47475378647e-12	10
HXT	flux	1.53986489961	YKL116C	4.47475378647e-12	10
ADP	conc	2.51891470551	YKL116C	4.47475378647e-12	10
ATP	conc	2.20790517052	YKL116C	4.47475378647e-12	10
AcAld	conc	3.28271295179	YKL116C	4.47475378647e-12	10
BPG	conc	0.00103436217864	YKL116C	4.47475378647e-12	10
DHAP	conc	0.815236189699	YKL116C	4.47475378647e-12	10
F16bP	conc	0.589366838646	YKL116C	4.47475378647e-12	10
F6P	conc	0.318691312911	YKL116C	4.47475378647e-12	10
G1P	conc	0.0983211236105	YKL116C	4.47475378647e-12	10
G3P	conc	0.226244777908	YKL116C	4.47475378647e-12	10
G6P	conc	1.16840661902	YKL116C	4.47475378647e-12	10
GAP	conc	0.033946591392	YKL116C	4.47475378647e-12	10
GLC	conc	1.1037262304	YKL116C	4.47475378647e-12	10
NAD	conc	1.47364542479	YKL116C	4.47475378647e-12	10
P2G	conc	0.274964293074	YKL116C	4.47475378647e-12	10
P3G	conc	1.47527562357	YKL116C	4.47475378647e-12	10
PEP	conc	1.5503859289	YKL116C	4.47475378647e-12	10
PYR	conc	2.30142137835	YKL116C	4.47475378647e-12	10
T6P	conc	0.0112651750016	YKL116C	4.47475378647e-12	10
UDP	conc	0.313343257467	YKL116C	4.47475378647e-12	10
UTP	conc	0.376368544844	YKL116C	4.47475378647e-12	10
ADH_ADH1	flux	0.485086616851	YKL126W	1.5236975756e-12	12
ADH_ADH5	flux	0.0	YKL126W	1.5236975756e-12	12
AK	flux	3.33066907388e-16	YKL126W	1.5236975756e-12	12
